locus_tag	ftype	length_bp	gene	EC_number	COG	product
GAOLONMG_03214	CDS	723	dauR		COG2964	Transcriptional regulator DauR
GAOLONMG_03215	CDS	387	tusD	2.8.1.-	COG1553	Sulfurtransferase TusD
GAOLONMG_03216	CDS	360	tusC		COG2923	Protein TusC
GAOLONMG_03217	CDS	288	tusB		COG2168	Protein TusB
GAOLONMG_03218	CDS	375	rpsL		COG0048	30S ribosomal protein S12
GAOLONMG_03219	CDS	471	rpsG		COG0049	30S ribosomal protein S7
GAOLONMG_03220	CDS	2115	fusA		COG0480	Elongation factor G
GAOLONMG_03221	CDS	1185	tuf1			Elongation factor Tu 1
GAOLONMG_03222	CDS	2694	chiA			putative bifunctional chitinase/lysozyme
GAOLONMG_03223	CDS	195	bfd		COG2906	Bacterioferritin-associated ferredoxin
GAOLONMG_03224	CDS	477	bfr	1.16.3.1	COG2193	Bacterioferritin
GAOLONMG_03225	CDS	678	gspO		COG1989	Type 4 prepilin-like proteins leader peptide-processing enzyme
GAOLONMG_03226	CDS	462	gspM			Putative type II secretion system protein M
GAOLONMG_03227	CDS	1164	gspL		COG3297	Putative type II secretion system protein L
GAOLONMG_03228	CDS	984	gspK_1		COG3156	Putative type II secretion system protein K
GAOLONMG_03229	CDS	588	gspJ		COG4795	Putative type II secretion system protein J
GAOLONMG_03230	CDS	378	gspI		COG2165	Putative type II secretion system protein I
GAOLONMG_03231	CDS	510	gspH		COG2165	Putative type II secretion system protein H
GAOLONMG_03232	CDS	438	gspG		COG2165	Putative type II secretion system protein G
GAOLONMG_03233	CDS	1197	gspF		COG1459	Putative type II secretion system protein F
GAOLONMG_03234	CDS	1482	gspE		COG2804	Putative type II secretion system protein E
GAOLONMG_03235	CDS	1953	gspD		COG1450	Putative secretin GspD
GAOLONMG_03236	CDS	816	gspC		COG3031	Putative type II secretion system protein C
GAOLONMG_03237	CDS	1470	gspA_2			Putative general secretion pathway protein A
GAOLONMG_03238	CDS	420	gspB			Putative general secretion pathway protein B
GAOLONMG_03239	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
GAOLONMG_03240	CDS	630	rplC		COG0087	50S ribosomal protein L3
GAOLONMG_03241	CDS	606	rplD		COG0088	50S ribosomal protein L4
GAOLONMG_03242	CDS	303	rplW		COG0089	50S ribosomal protein L23
GAOLONMG_03243	CDS	822	rplB		COG0090	50S ribosomal protein L2
GAOLONMG_03244	CDS	279	rpsS		COG0185	30S ribosomal protein S19
GAOLONMG_03245	CDS	333	rplV		COG0091	50S ribosomal protein L22
GAOLONMG_03246	CDS	702	rpsC		COG0092	30S ribosomal protein S3
GAOLONMG_03247	CDS	411	rplP		COG0197	50S ribosomal protein L16
GAOLONMG_03248	CDS	192	rpmC		COG0255	50S ribosomal protein L29
GAOLONMG_03249	CDS	255	rpsQ		COG0186	30S ribosomal protein S17
GAOLONMG_03250	CDS	372	rplN		COG0093	50S ribosomal protein L14
GAOLONMG_03251	CDS	315	rplX		COG0198	50S ribosomal protein L24
GAOLONMG_03252	CDS	540	rplE		COG0094	50S ribosomal protein L5
GAOLONMG_03253	CDS	306	rpsN		COG0199	30S ribosomal protein S14
GAOLONMG_03254	CDS	393	rpsH		COG0096	30S ribosomal protein S8
GAOLONMG_03255	CDS	534	rplF		COG0097	50S ribosomal protein L6
GAOLONMG_03256	CDS	354	rplR		COG0256	50S ribosomal protein L18
GAOLONMG_03257	CDS	504	rpsE		COG0098	30S ribosomal protein S5
GAOLONMG_03258	CDS	180	rpmD		COG1841	50S ribosomal protein L30
GAOLONMG_03259	CDS	435	rplO		COG0200	50S ribosomal protein L15
GAOLONMG_03260	CDS	1332	secY		COG0201	Protein translocase subunit SecY
GAOLONMG_03261	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
GAOLONMG_03262	CDS	357	rpsM		COG0099	30S ribosomal protein S13
GAOLONMG_03263	CDS	390	rpsK		COG0100	30S ribosomal protein S11
GAOLONMG_03264	CDS	621	rpsD		COG0522	30S ribosomal protein S4
GAOLONMG_03265	CDS	990	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
GAOLONMG_03266	CDS	384	rplQ		COG0203	50S ribosomal protein L17
GAOLONMG_03267	CDS	369				hypothetical protein
GAOLONMG_03268	CDS	426	zntR		COG0789	HTH-type transcriptional regulator ZntR
GAOLONMG_03269	CDS	219	arfA		COG3036	Alternative ribosome-rescue factor A
GAOLONMG_03270	CDS	411	mscL		COG1970	Large-conductance mechanosensitive channel
GAOLONMG_03271	CDS	1377	trkA		COG0569	Trk system potassium uptake protein TrkA
GAOLONMG_03272	CDS	1290	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
GAOLONMG_03273	CDS	948	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
GAOLONMG_03274	CDS	510	def	3.5.1.88	COG0242	Peptide deformylase
GAOLONMG_03275	CDS	1125				hypothetical protein
GAOLONMG_03276	CDS	474	smg			Protein Smg
GAOLONMG_03277	CDS	543	topA_2	5.6.2.1	COG0550	DNA topoisomerase 1
GAOLONMG_03278	CDS	573	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
GAOLONMG_03279	CDS	819	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
GAOLONMG_03280	CDS	258				hypothetical protein
GAOLONMG_03281	CDS	555	yrdA_2		COG0663	Protein YrdA
GAOLONMG_03282	rRNA	1538				16S ribosomal RNA
GAOLONMG_03283	tRNA	77				tRNA-Ile(gat)
GAOLONMG_03284	tRNA	76				tRNA-Ala(tgc)
GAOLONMG_03285	rRNA	2901				23S ribosomal RNA
GAOLONMG_03286	rRNA	111				5S ribosomal RNA
GAOLONMG_03287	tRNA	76				tRNA-Thr(ggt)
GAOLONMG_03288	rRNA	111				5S ribosomal RNA
GAOLONMG_03289	CDS	759	glnQ_3			Glutamine transport ATP-binding protein GlnQ
GAOLONMG_03290	CDS	1104	yhdY		COG0765	Inner membrane amino-acid ABC transporter permease protein YhdY
GAOLONMG_03291	CDS	1182				hypothetical protein
GAOLONMG_03292	CDS	1026	yhdW			Putative amino-acid ABC transporter-binding protein YhdW
GAOLONMG_03293	CDS	222				hypothetical protein
GAOLONMG_03294	CDS	291				hypothetical protein
GAOLONMG_03295	CDS	579	acrF_1		COG0841	Multidrug export protein AcrF
GAOLONMG_03296	CDS	2526	acrF_2		COG0841	Multidrug export protein AcrF
GAOLONMG_03297	CDS	1158	acrE			Multidrug export protein AcrE
GAOLONMG_03298	CDS	663	acrR_2		COG1309	HTH-type transcriptional regulator AcrR
GAOLONMG_03299	CDS	180				hypothetical protein
GAOLONMG_03300	CDS	885	yhdJ	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
GAOLONMG_03301	CDS	297	fis		COG2901	DNA-binding protein Fis
GAOLONMG_03302	CDS	861	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
GAOLONMG_03303	CDS	882	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
GAOLONMG_03304	CDS	1452	panF		COG4145	Sodium/pantothenate symporter
GAOLONMG_03305	CDS	243	yhdT		COG3924	putative membrane protein YhdT
GAOLONMG_03306	CDS	1350	accC	6.3.4.14	COG0439	Biotin carboxylase
GAOLONMG_03307	CDS	471	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
GAOLONMG_03308	CDS	975	acuI	1.3.1.84	COG0604	putative acrylyl-CoA reductase AcuI
GAOLONMG_03309	CDS	1941	csrD			RNase E specificity factor CsrD
GAOLONMG_03310	CDS	1044	mreB		COG1077	Cell shape-determining protein MreB
GAOLONMG_03311	CDS	1104	mreC		COG1792	Cell shape-determining protein MreC
GAOLONMG_03312	CDS	489	mreD		COG2891	Rod shape-determining protein MreD
GAOLONMG_03313	CDS	594	yhdE	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
GAOLONMG_03314	CDS	1470	rng	3.1.26.-	COG1530	Ribonuclease G
GAOLONMG_03315	CDS	3801				hypothetical protein
GAOLONMG_03316	CDS	1446	tldD	3.4.-.-	COG0312	Metalloprotease TldD
GAOLONMG_03317	CDS	930	dmlR_4			HTH-type transcriptional regulator DmlR
GAOLONMG_03318	CDS	204	aaeX			Protein AaeX
GAOLONMG_03319	CDS	933	aaeA_2		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
GAOLONMG_03320	CDS	1968	aaeB_2		COG1289	p-hydroxybenzoic acid efflux pump subunit AaeB
GAOLONMG_03321	CDS	273	yhcO		COG2732	putative protein YhcO
GAOLONMG_03322	CDS	264	bhsA_3			Multiple stress resistance protein BhsA
GAOLONMG_03323	CDS	471	argR		COG1438	Arginine repressor
GAOLONMG_03324	CDS	939	mdh_1	1.1.1.37	COG0039	Malate dehydrogenase
GAOLONMG_03325	CDS	1068	degS	3.4.21.107	COG0265	Serine endoprotease DegS
GAOLONMG_03326	CDS	1368	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
GAOLONMG_03327	CDS	399	yhcB		COG3105	Inner membrane protein YhcB
GAOLONMG_03328	CDS	1128	zapE		COG1485	Cell division protein ZapE
GAOLONMG_03329	CDS	429	rplM		COG0102	50S ribosomal protein L13
GAOLONMG_03330	CDS	393	rpsI		COG0103	30S ribosomal protein S9
GAOLONMG_03331	CDS	639	sspA		COG0625	Stringent starvation protein A
GAOLONMG_03332	CDS	498	sspB		COG2969	Stringent starvation protein B
GAOLONMG_03333	CDS	1368	dcuD_2		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
GAOLONMG_03334	CDS	792	nanR_2		COG2186	HTH-type transcriptional repressor NanR
GAOLONMG_03335	CDS	894	nanA	4.1.3.3	COG0329	N-acetylneuraminate lyase
GAOLONMG_03336	CDS	1491	nanT			Sialic acid transporter NanT
GAOLONMG_03337	CDS	690	nanE	5.1.3.9	COG3010	Putative N-acetylmannosamine-6-phosphate 2-epimerase
GAOLONMG_03338	CDS	876	nanK	2.7.1.60	COG1940	N-acetylmannosamine kinase
GAOLONMG_03339	CDS	465	yhcH_2		COG2731	putative protein YhcH
GAOLONMG_03340	CDS	306				hypothetical protein
GAOLONMG_03341	CDS	480	yhcG	3.1.-.-	COG4804	Putative nuclease YhcG
GAOLONMG_03342	CDS	1419	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
GAOLONMG_03343	CDS	4554	gltB	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
GAOLONMG_03344	CDS	930				hypothetical protein
GAOLONMG_03345	CDS	2337	arcB	2.7.13.3	COG0642	Aerobic respiration control sensor protein ArcB
GAOLONMG_03346	CDS	654	elbB	4.2.1.-	COG3155	Glyoxalase ElbB
GAOLONMG_03347	CDS	729	mtgA	2.4.1.129	COG0744	Biosynthetic peptidoglycan transglycosylase
GAOLONMG_03348	CDS	633	yrbL			putative protein YrbL
GAOLONMG_03349	CDS	273	ptsO		COG1925	Phosphocarrier protein NPr
GAOLONMG_03350	CDS	855	rapZ		COG1660	RNase adapter protein RapZ
GAOLONMG_03351	CDS	492	ptsN		COG1762	Nitrogen regulatory protein
GAOLONMG_03352	CDS	288	hpf		COG1544	Ribosome hibernation promoting factor
GAOLONMG_03353	CDS	1434	rpoN		COG1508	RNA polymerase sigma-54 factor
GAOLONMG_03354	CDS	726	lptB_2	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
GAOLONMG_03355	CDS	558	lptA		COG1934	Lipopolysaccharide export system protein LptA
GAOLONMG_03356	CDS	576	lptC		COG3117	Lipopolysaccharide export system protein LptC
GAOLONMG_03357	CDS	567	kdsC	3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
GAOLONMG_03358	CDS	987	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
GAOLONMG_03359	CDS	978	yrbG		COG0530	Inner membrane protein YrbG
GAOLONMG_03360	CDS	810	mlaF	3.6.3.-	COG1127	Intermembrane phospholipid transport system ATP-binding protein MlaF
GAOLONMG_03361	CDS	783	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
GAOLONMG_03362	CDS	552	mlaD		COG1463	Intermembrane phospholipid transport system binding protein MlaD
GAOLONMG_03363	CDS	636	mlaC		COG2854	Intermembrane phospholipid transport system binding protein MlaC
GAOLONMG_03364	CDS	294	mlaB		COG3113	Intermembrane phospholipid transport system binding protein MlaB
GAOLONMG_03365	CDS	270	ibaG		COG5007	Acid stress protein IbaG
GAOLONMG_03366	CDS	1260	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
GAOLONMG_03367	CDS	279				hypothetical protein
GAOLONMG_03368	CDS	972	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
GAOLONMG_03369	CDS	312	rplU		COG0261	50S ribosomal protein L21
GAOLONMG_03370	CDS	258	rpmA		COG0211	50S ribosomal protein L27
GAOLONMG_03371	CDS	966	yhbE		COG0697	putative inner membrane transporter YhbE
GAOLONMG_03372	CDS	1173	obgE	3.6.5.-	COG0536	GTPase ObgE/CgtA
GAOLONMG_03373	CDS	1434	dacB	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacB
GAOLONMG_03374	CDS	477	greA		COG0782	Transcription elongation factor GreA
GAOLONMG_03375	CDS	294	yhbY		COG1534	RNA-binding protein YhbY
GAOLONMG_03376	CDS	630	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
GAOLONMG_03377	CDS	1944	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
GAOLONMG_03378	CDS	849	folP	2.5.1.15	COG0294	Dihydropteroate synthase
GAOLONMG_03379	CDS	1338	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
GAOLONMG_03380	CDS	333	secG		COG1314	Protein-export membrane protein SecG
GAOLONMG_03381	tRNA	87				tRNA-Leu(gag)
GAOLONMG_03382	CDS	1626	yhbX	2.-.-.-	COG2194	Putative transferase YhbX
GAOLONMG_03383	CDS	1344	argG	6.3.4.5	COG0137	Argininosuccinate synthase
GAOLONMG_03384	tRNA	77				tRNA-Met(cat)
GAOLONMG_03385	CDS	453	rimP		COG0779	Ribosome maturation factor RimP
GAOLONMG_03386	CDS	1488	nusA		COG0195	Transcription termination/antitermination protein NusA
GAOLONMG_03387	CDS	2673	infB		COG0532	Translation initiation factor IF-2
GAOLONMG_03388	CDS	402	rbfA		COG0858	30S ribosome-binding factor
GAOLONMG_03389	CDS	945	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
GAOLONMG_03390	CDS	270	rpsO		COG0184	30S ribosomal protein S15
GAOLONMG_03391	CDS	2136	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
GAOLONMG_03392	CDS	885	nlpI		COG4785	Lipoprotein NlpI
GAOLONMG_03393	CDS	1890	deaD	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
GAOLONMG_03394	CDS	1245	mtr		COG0814	Tryptophan-specific transport protein
GAOLONMG_03395	CDS	1008				hypothetical protein
GAOLONMG_03396	CDS	879				hypothetical protein
GAOLONMG_03397	CDS	996	yhbU	3.4.-.-	COG0826	putative protease YhbU
GAOLONMG_03398	CDS	525	ubiJ_2			Ubiquinone biosynthesis accessory factor UbiJ
GAOLONMG_03399	CDS	504				hypothetical protein
GAOLONMG_03400	CDS	312				hypothetical protein
GAOLONMG_03401	CDS	444				hypothetical protein
GAOLONMG_03402	CDS	519	yhbO	3.1.2.-	COG0693	Protein/nucleic acid deglycase 2
GAOLONMG_03403	CDS	636				hypothetical protein
GAOLONMG_03404	CDS	1041				hypothetical protein
GAOLONMG_03405	CDS	576	osmY_2		COG2823	Osmotically-inducible protein Y
GAOLONMG_03406	CDS	591	diaA		COG0279	DnaA initiator-associating protein DiaA
GAOLONMG_03407	CDS	396				hypothetical protein
GAOLONMG_03408	CDS	2037	lpoA		COG3107	Penicillin-binding protein activator LpoA
GAOLONMG_03409	CDS	861	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
GAOLONMG_03410	CDS	1092	yraK			putative fimbrial-like protein YraK
GAOLONMG_03411	CDS	2517	yraJ		COG3188	Outer membrane usher protein YraJ
GAOLONMG_03412	CDS	696	yraI			putative fimbrial chaperone YraI
GAOLONMG_03413	CDS	585	yraH			putative fimbrial-like protein YraH
GAOLONMG_03414	CDS	702	nagB_2	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase 1
GAOLONMG_03415	CDS	792	manZ_2		COG3716	PTS system mannose-specific EIID component
GAOLONMG_03416	CDS	804	agaC_1		COG3715	N-acetylgalactosamine permease IIC component 1
GAOLONMG_03417	CDS	477	sorB	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
GAOLONMG_03418	CDS	861	kbaY	4.1.2.40	COG0191	D-tagatose-1,6-bisphosphate aldolase subunit KbaY
GAOLONMG_03419	CDS	1155	agaS	3.5.99.-	COG2222	Putative D-galactosamine-6-phosphate deaminase AgaS
GAOLONMG_03420	CDS	1134	agaA	3.5.1.-	COG1820	N-acetylgalactosamine-6-phosphate deacetylase
GAOLONMG_03421	CDS	435	manX_2	2.7.1.191	COG2893	PTS system mannose-specific EIIAB component
GAOLONMG_03422	CDS	879	manZ_3		COG3716	PTS system mannose-specific EIID component
GAOLONMG_03423	CDS	780	agaC_2		COG3715	N-acetylgalactosamine permease IIC component 1
GAOLONMG_03424	CDS	474	levE	2.7.1.202	COG3444	PTS system fructose-specific EIIB component
GAOLONMG_03425	CDS	1281	kbaZ		COG4573	D-tagatose-1,6-bisphosphate aldolase subunit KbaZ
GAOLONMG_03426	CDS	810	srlR_3		COG1349	Glucitol operon repressor
GAOLONMG_03427	CDS	465	yhaV	3.1.-.-		Ribonuclease toxin YhaV
GAOLONMG_03428	CDS	336	prlF		COG2002	Antitoxin PrlF
GAOLONMG_03429	CDS	1572	garD	4.2.1.42	COG2721	Galactarate dehydratase (L-threo-forming)
GAOLONMG_03430	CDS	1335	garP			putative galactarate transporter
GAOLONMG_03431	CDS	771	garL	4.1.2.20	COG3836	5-keto-4-deoxy-D-glucarate aldolase
GAOLONMG_03432	CDS	891	garR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
GAOLONMG_03433	CDS	1146	garK	2.7.1.165	COG1929	Glycerate 2-kinase
GAOLONMG_03434	CDS	1104				hypothetical protein
GAOLONMG_03435	CDS	540				hypothetical protein
GAOLONMG_03436	CDS	939	tsaR_2			HTH-type transcriptional regulator TsaR
GAOLONMG_03437	CDS	990	tdcB	4.3.1.19	COG1171	L-threonine dehydratase catabolic TdcB
GAOLONMG_03438	CDS	1332	tdcC		COG0814	Threonine/serine transporter TdcC
GAOLONMG_03439	CDS	1209	tdcD	2.7.2.15	COG0282	Propionate kinase
GAOLONMG_03440	CDS	2295	tdcE	2.3.1.-	COG1882	PFL-like enzyme TdcE
GAOLONMG_03441	CDS	390	tdcF	3.5.4.-	COG0251	Putative reactive intermediate deaminase TdcF
GAOLONMG_03442	CDS	1365	tdcG	4.3.1.17	COG1760	L-serine dehydratase TdcG
GAOLONMG_03443	CDS	1332	dlsT		COG0814	putative serine transporter
GAOLONMG_03444	CDS	1311				hypothetical protein
GAOLONMG_03445	CDS	165				hypothetical protein
GAOLONMG_03446	CDS	702	yhaK		COG1741	Pirin-like protein YhaK
GAOLONMG_03447	CDS	897	yhaJ_2			HTH-type transcriptional regulator YhaJ
GAOLONMG_03448	CDS	357	yhaI		COG3152	Inner membrane protein YhaI
GAOLONMG_03449	CDS	366	yhaH		COG3152	Inner membrane protein YhaH
GAOLONMG_03450	CDS	987	yqjG	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase YqjG
GAOLONMG_03451	CDS	483	yqjF		COG2259	Inner membrane protein YqjF
GAOLONMG_03452	CDS	300				hypothetical protein
GAOLONMG_03453	CDS	405	yqjE		COG5393	Inner membrane protein YqjE
GAOLONMG_03454	CDS	306	yqjD		COG4575	putative protein YqjD
GAOLONMG_03455	CDS	369	yqjC			Protein YqjC
GAOLONMG_03456	CDS	384	mzrA			Modulator protein MzrA
GAOLONMG_03457	CDS	663	yqjA		COG0586	Inner membrane protein YqjA
GAOLONMG_03458	CDS	777	lldR_3		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
GAOLONMG_03459	CDS	717				hypothetical protein
GAOLONMG_03460	CDS	501	cfaB			CFA/I fimbrial subunit B
GAOLONMG_03461	CDS	3687				hypothetical protein
GAOLONMG_03462	CDS	1299	exuT			Hexuronate transporter
GAOLONMG_03463	CDS	1413	uxaC	5.3.1.12	COG1904	Uronate isomerase
GAOLONMG_03464	CDS	1488	uxaA	4.2.1.7	COG2721	Altronate dehydratase
GAOLONMG_03465	CDS	561	ygjV			Inner membrane protein YgjV
GAOLONMG_03466	CDS	1245	sstT		COG3633	Serine/threonine transporter SstT
GAOLONMG_03467	CDS	966	alx		COG0861	Putative membrane-bound redox modulator Alx
GAOLONMG_03468	CDS	987	iolU	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
GAOLONMG_03469	CDS	693				hypothetical protein
GAOLONMG_03470	CDS	504	ygjP	3.6.1.-	COG1451	UTP pyrophosphatase
GAOLONMG_03471	CDS	1137	rlmG	2.1.1.174	COG2813	Ribosomal RNA large subunit methyltransferase G
GAOLONMG_03472	CDS	315	higB	3.1.-.-	COG4680	mRNA interferase HigB
GAOLONMG_03473	CDS	417	higA		COG5499	Antitoxin HigA
GAOLONMG_03474	CDS	2019	fadH	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
GAOLONMG_03475	CDS	2352	ygjK	3.2.1.-		Glucosidase YgjK
GAOLONMG_03476	CDS	1071				hypothetical protein
GAOLONMG_03477	CDS	1434	ygjI		COG0531	Inner membrane transporter YgjI
GAOLONMG_03478	CDS	450	ebgC		COG2731	Evolved beta-galactosidase subunit beta
GAOLONMG_03479	CDS	3093	ebgA	3.2.1.23	COG3250	Evolved beta-galactosidase subunit alpha
GAOLONMG_03480	CDS	984	melR_2		COG1609	HTH-type transcriptional repressor MelR
GAOLONMG_03481	CDS	333	ygjH		COG0073	tRNA-binding protein YgjH
GAOLONMG_03482	CDS	1491	patA	2.6.1.82	COG4992	Putrescine aminotransferase
GAOLONMG_03483	CDS	1521	aer		COG0840	Aerotaxis receptor
GAOLONMG_03484	CDS	624	yqjI		COG1695	Transcriptional regulator YqjI
GAOLONMG_03485	CDS	765	yqjH	1.16.1.9	COG2375	NADPH-dependent ferric-chelate reductase
GAOLONMG_03486	tRNA	76				tRNA-Met(cat)
GAOLONMG_03487	CDS	507	mug	3.2.2.28	COG3663	G/U mismatch-specific DNA glycosylase
GAOLONMG_03488	CDS	1842	rpoD		COG0568	RNA polymerase sigma factor RpoD
GAOLONMG_03489	CDS	1746	dnaG	2.7.7.-	COG0358	DNA primase
GAOLONMG_03490	CDS	216	rpsU		COG0828	30S ribosomal protein S21
GAOLONMG_03491	CDS	1014	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
GAOLONMG_03492	CDS	1464	ttdT_2		COG0471	L-tartrate/succinate antiporter
GAOLONMG_03493	CDS	606	ttdB	4.2.1.32	COG1838	L(+)-tartrate dehydratase subunit beta
GAOLONMG_03494	CDS	912	ttdA	4.2.1.32	COG1951	L(+)-tartrate dehydratase subunit alpha
GAOLONMG_03495	CDS	933	dmlR_5			HTH-type transcriptional regulator DmlR
GAOLONMG_03496	CDS	618	plsY	2.3.1.15	COG0344	putative glycerol-3-phosphate acyltransferase
GAOLONMG_03497	CDS	369	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
GAOLONMG_03498	CDS	822	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
GAOLONMG_03499	CDS	1239	cca		COG0617	Multifunctional CCA protein
GAOLONMG_03500	CDS	621				hypothetical protein
GAOLONMG_03501	CDS	1302	ygiF	3.6.1.25	COG3025	Inorganic triphosphatase
GAOLONMG_03502	CDS	2841	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
GAOLONMG_03503	CDS	1434	hldE		COG2870	Bifunctional protein HldE
GAOLONMG_03504	CDS	1662	yqiK		COG2268	Inner membrane protein YqiK
GAOLONMG_03505	CDS	630	yqiJ			Inner membrane protein YqiJ
GAOLONMG_03506	CDS	201	glgS			Surface composition regulator
GAOLONMG_03507	CDS	1065				hypothetical protein
GAOLONMG_03508	CDS	372				hypothetical protein
GAOLONMG_03509	CDS	378				hypothetical protein
GAOLONMG_03510	CDS	2499	papC_2		COG3188	Outer membrane usher protein PapC
GAOLONMG_03511	CDS	552	ybgD_2			putative fimbrial-like protein YbgD
GAOLONMG_03512	CDS	291	ubiK		COG2960	Ubiquinone biosynthesis accessory factor UbiK
GAOLONMG_03513	CDS	654	ribB	4.1.99.12	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase
GAOLONMG_03514	CDS	171	yqiD			Protein YqiD
GAOLONMG_03515	CDS	774	zupT		COG0428	Zinc transporter ZupT
GAOLONMG_03516	CDS	816	ygiD	1.13.11.29	COG3384	4,5-DOPA dioxygenase extradiol
GAOLONMG_03517	CDS	1161	ygiC	6.3.1.-	COG0754	Putative acid--amine ligase YgiC
GAOLONMG_03518	CDS	672				hypothetical protein
GAOLONMG_03519	CDS	1482	tolC		COG1538	Outer membrane protein TolC
GAOLONMG_03520	CDS	630	nudF	3.6.1.13		ADP-ribose pyrophosphatase
GAOLONMG_03521	CDS	423				hypothetical protein
GAOLONMG_03522	CDS	828	cpdA	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
GAOLONMG_03523	CDS	582				hypothetical protein
GAOLONMG_03524	CDS	1893	parE	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
GAOLONMG_03525	CDS	315	ygiN	1.-.-.-	COG1359	putative quinol monooxygenase YgiN
GAOLONMG_03526	CDS	582	mdaB	1.6.5.10	COG2249	NADPH:quinone oxidoreductase MdaB
GAOLONMG_03527	CDS	1350	qseC	2.7.13.3		Sensor protein QseC
GAOLONMG_03528	CDS	660	qseB			Transcriptional regulatory protein QseB
GAOLONMG_03529	CDS	393	ygiW_2		COG3111	Protein YgiW
GAOLONMG_03530	CDS	483	sbmC_2			DNA gyrase inhibitor
GAOLONMG_03531	CDS	297	mqsR	3.1.-.-		mRNA interferase toxin MqsR
GAOLONMG_03532	CDS	396	mqsA		COG1396	Antitoxin MqsA
GAOLONMG_03533	CDS	1608	ygiS		COG4166	putative deoxycholate-binding periplasmic protein YgiS
GAOLONMG_03534	CDS	2259	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
GAOLONMG_03535	CDS	738	plsC	2.3.1.51	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
GAOLONMG_03536	CDS	1413	ftsP		COG2132	Cell division protein FtsP
GAOLONMG_03537	CDS	2220				hypothetical protein
GAOLONMG_03538	CDS	258	lpp1			Major outer membrane lipoprotein Lpp 1
GAOLONMG_03539	CDS	927				hypothetical protein
GAOLONMG_03540	CDS	828	dkgA	1.1.1.274	COG0656	2,5-diketo-D-gluconic acid reductase A
GAOLONMG_03541	CDS	1164	yqhD	1.1.1.-	COG1979	Alcohol dehydrogenase YqhD
GAOLONMG_03542	CDS	957	rhaS_4			HTH-type transcriptional activator RhaS
GAOLONMG_03543	CDS	660	yghB		COG0586	Inner membrane protein YghB
GAOLONMG_03544	CDS	1188	metC	4.4.1.13	COG0626	Cystathionine beta-lyase MetC
GAOLONMG_03545	CDS	735	exbB		COG0811	Biopolymer transport protein ExbB
